counter,mode,seed,num_windows,num_flagged_windows,max_D,threshold,trial_exceeds_threshold
hpmcounter10,normal,test_seed_15,291,0,15.872319372121147,183.2070984550081,False
hpmcounter10,normal,test_seed_16,291,0,15.467131845712371,183.2070984550081,False
hpmcounter10,normal,test_seed_17,291,0,14.012700558192575,183.2070984550081,False
hpmcounter10,normal,test_seed_18,291,0,18.88922604571644,183.2070984550081,False
hpmcounter10,normal,test_seed_19,291,0,13.074230936595242,183.2070984550081,False
hpmcounter10,normal,test_seed_2,291,0,20.80671563715548,183.2070984550081,False
hpmcounter10,normal,test_seed_20,291,0,15.798666459130622,183.2070984550081,False
hpmcounter10,normal,test_seed_3,291,0,46.65350833241038,183.2070984550081,False
hpmcounter10,normal,test_seed_4,291,0,16.091486292023983,183.2070984550081,False
hpmcounter10,normal,test_seed_5,291,0,30.67128567381077,183.2070984550081,False
hpmcounter10,normal,test_seed_6,291,0,16.707414382870937,183.2070984550081,False
hpmcounter10,normal,test_seed_7,291,0,16.967750987733602,183.2070984550081,False
hpmcounter10,normal,test_seed_8,291,0,14.617185594571655,183.2070984550081,False
hpmcounter10,normal,test_seed_9,291,0,22.65273692247168,183.2070984550081,False
